TTI,UE_ID,Num_RBs,RBs,Num_CCE,Tx_Bits,Buffer_Size,Wideband CQI,Subband CQI,SINR
4905,3,18,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35]",4,10368,0,9,"[8, 9, 7, 8, 10, 9, 10, 8, 10, 11, 6, 9, 12, 9, 8, 11, 12]",11.7949
4906,1,12,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23]",1,10776,0,13,"[12, 14, 13, 15, 11, 14, 15, 12, 13, 13, 12, 13, 13, 15, 12, 12, 15]",20.423
4906,2,18,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32]",4,10928,0,7,"[8, 7, 9, 9, 7, 8, 8, 8, 8, 8, 6, 7, 6, 8, 8, 5, 4]",7.5502
4906,3,0,0,0,0,0,9,"[8, 9, 7, 8, 10, 9, 10, 8, 11, 11, 7, 9, 12, 9, 9, 11, 12]",12.0226
4907,1,15,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38]",1,13528,0,13,"[12, 14, 14, 15, 10, 15, 15, 12, 14, 13, 12, 13, 13, 15, 12, 12, 15]",20.6841
4907,2,15,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41]",4,8688,0,8,"[8, 8, 9, 9, 8, 8, 8, 8, 9, 8, 7, 7, 7, 8, 8, 5, 4]",8.3135
4907,3,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",4,9672,0,9,"[8, 9, 8, 8, 10, 9, 10, 8, 11, 11, 7, 9, 12, 9, 9, 11, 12]",12.2094
4908,1,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",1,22416,0,14,"[13, 15, 14, 15, 10, 15, 15, 12, 14, 13, 12, 13, 13, 15, 12, 13, 15]",20.8468
4908,2,15,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26]",4,9912,0,8,"[8, 8, 9, 9, 8, 8, 9, 9, 9, 8, 7, 7, 7, 9, 8, 5, 4]",8.6339
4908,3,0,0,0,0,0,10,"[7, 9, 8, 8, 10, 9, 10, 8, 11, 11, 8, 9, 12, 10, 9, 11, 12]",12.4374
4909,1,0,0,0,0,0,14,"[13, 15, 14, 15, 10, 15, 15, 12, 14, 13, 12, 13, 13, 15, 12, 13, 15]",20.9348
4909,2,0,0,0,0,0,8,"[8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 9, 7, 5, 3]",8.2093
4909,3,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",2,8728,0,10,"[7, 8, 8, 8, 10, 9, 10, 8, 11, 11, 8, 9, 12, 10, 9, 11, 12]",12.5073
4910,1,0,0,0,0,0,14,"[13, 15, 14, 15, 10, 15, 15, 12, 14, 13, 12, 13, 13, 15, 12, 13, 15]",21.0481
4910,2,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",4,5616,0,7,"[8, 8, 8, 8, 7, 7, 8, 8, 8, 8, 6, 6, 6, 8, 7, 5, 2]",7.0668
4910,3,0,0,0,0,0,10,"[7, 8, 8, 8, 10, 9, 10, 8, 11, 12, 8, 9, 12, 10, 9, 12, 12]",12.6299
4911,1,3,"[3, 4, 5]",1,1304,0,14,"[13, 15, 14, 15, 11, 15, 15, 12, 14, 13, 13, 13, 13, 15, 12, 13, 15]",21.1919
4911,2,3,"[0, 1, 2]",8,1568,0,6,"[6, 7, 8, 7, 6, 6, 6, 7, 7, 7, 6, 5, 6, 8, 6, 5, 1]",5.0804
4911,3,0,0,0,0,0,10,"[7, 8, 8, 7, 10, 9, 10, 8, 11, 12, 8, 9, 12, 10, 9, 12, 12]",12.5172
4912,1,12,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35]",1,10616,0,14,"[13, 15, 14, 15, 11, 15, 15, 12, 14, 13, 13, 14, 13, 15, 12, 13, 15]",21.3843
4912,2,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",8,6048,2888,5,"[5, 5, 6, 5, 3, 4, 5, 6, 5, 5, 4, 3, 4, 7, 6, 5, 2]",2.1927
4912,3,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",2,17136,5816,10,"[7, 8, 8, 7, 10, 9, 10, 8, 11, 12, 8, 9, 12, 10, 9, 12, 12]",12.4688
4913,1,0,0,0,0,0,14,"[13, 15, 14, 15, 11, 15, 15, 12, 14, 13, 13, 14, 12, 15, 13, 13, 15]",21.5111
4913,2,21,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38]",8,6144,0,2,"[3, 3, 5, 4, 1, 1, 1, 3, 1, 1, 2, 1, 1, 6, 5, 4, 2]",-3.0388
4913,3,12,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23]",2,10088,0,10,"[6, 7, 9, 7, 10, 9, 10, 8, 11, 12, 8, 9, 12, 11, 9, 12, 12]",12.3164
4914,1,0,0,0,0,0,14,"[13, 15, 14, 15, 11, 15, 15, 12, 14, 13, 13, 14, 12, 15, 13, 13, 15]",21.6067
4914,2,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",8,8064,600,1,"[4, 2, 4, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3]",-5.9804
4914,3,6,"[0, 1, 2, 6, 7, 8]",4,3904,0,9,"[6, 7, 9, 7, 10, 9, 9, 8, 11, 12, 8, 9, 13, 11, 9, 12, 12]",12.2695
4915,1,0,0,0,0,0,14,"[13, 15, 14, 15, 11, 15, 15, 12, 14, 13, 13, 14, 12, 15, 13, 13, 15]",21.7598
4915,2,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",8,9840,0,3,"[6, 5, 5, 5, 5, 5, 4, 2, 4, 4, 1, 1, 2, 1, 1, 2, 4]",-0.9203
4915,3,0,0,0,0,0,9,"[6, 7, 9, 7, 9, 9, 9, 8, 11, 12, 8, 9, 12, 11, 9, 12, 12]",12.0921
4916,1,12,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23]",1,11160,0,14,"[13, 15, 14, 15, 11, 15, 15, 12, 15, 13, 13, 14, 12, 15, 13, 13, 15]",21.8507
4916,2,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",8,8736,1152,5,"[7, 6, 6, 6, 6, 7, 6, 5, 6, 6, 3, 3, 4, 3, 1, 1, 4]",2.1009
4916,3,0,0,0,0,0,9,"[6, 7, 9, 6, 9, 9, 9, 8, 11, 12, 8, 9, 12, 11, 9, 12, 12]",11.9526
4917,1,0,0,0,0,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 12, 15, 13, 13, 15]",21.9292
4917,2,21,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38]",8,6848,0,5,"[7, 7, 7, 6, 6, 7, 7, 6, 7, 6, 4, 4, 6, 5, 2, 1, 4]",3.6486
4917,3,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",4,16000,0,9,"[5, 7, 9, 6, 9, 9, 9, 8, 11, 11, 8, 9, 12, 11, 9, 11, 12]",11.65
4918,1,0,0,0,0,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 12, 15, 13, 13, 15]",21.8854
4918,2,9,"[3, 4, 5, 9, 10, 11, 15, 16, 17]",8,4648,0,6,"[7, 8, 7, 6, 6, 8, 7, 6, 7, 7, 5, 4, 6, 6, 4, 1, 4]",3.9518
4918,3,18,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32]",4,11264,0,9,"[5, 7, 9, 6, 9, 9, 9, 8, 11, 11, 8, 9, 12, 11, 9, 11, 12]",11.3208
4919,1,6,"[0, 1, 2, 9, 10, 11]",1,5664,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 12, 15, 13, 13, 15]",21.8821
4919,2,6,"[3, 4, 5, 12, 13, 14]",8,1440,0,5,"[7, 7, 7, 6, 5, 7, 7, 6, 6, 7, 5, 3, 6, 7, 4, 1, 3]",3.5354
4919,3,6,"[6, 7, 8, 15, 16, 17]",4,2840,0,9,"[5, 7, 9, 5, 8, 9, 8, 7, 11, 11, 8, 9, 12, 11, 8, 11, 12]",11.0447
4920,1,15,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26]",1,13912,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 12, 15, 13, 13, 15]",21.8483
4920,2,0,0,0,0,0,5,"[6, 7, 7, 5, 4, 7, 6, 5, 6, 6, 4, 2, 5, 7, 5, 1, 2]",2.2563
4920,3,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",4,16128,11080,9,"[5, 7, 9, 5, 8, 9, 8, 7, 11, 11, 8, 9, 12, 11, 8, 11, 12]",10.7207
4921,1,0,0,0,0,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 11, 15, 13, 13, 15]",21.7874
4921,2,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",8,8064,6080,4,"[5, 6, 8, 5, 1, 6, 5, 4, 5, 5, 4, 1, 4, 6, 5, 1, 1]",0.9272
4921,3,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",4,17472,3240,9,"[4, 7, 9, 4, 7, 9, 8, 7, 10, 11, 7, 9, 12, 11, 8, 11, 12]",10.3081
4922,1,0,0,0,0,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 11, 15, 13, 13, 15]",21.7107
4922,2,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",8,8736,9176,3,"[4, 5, 7, 6, 1, 4, 4, 3, 3, 4, 4, 1, 2, 5, 5, 1, 1]",-0.6505
4922,3,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",4,16128,8136,8,"[4, 8, 9, 4, 7, 8, 7, 6, 10, 11, 7, 9, 12, 11, 8, 11, 12]",9.7938
4923,1,9,"[0, 1, 2, 9, 10, 11, 18, 19, 20]",1,8344,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 11, 15, 13, 13, 15]",21.6604
4923,2,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,5712,14136,3,"[5, 5, 8, 7, 4, 2, 4, 3, 3, 4, 4, 1, 1, 3, 5, 2, 1]",-0.9005
4923,3,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",4,10080,1976,8,"[3, 8, 9, 3, 6, 8, 7, 6, 10, 11, 7, 9, 12, 10, 8, 11, 11]",9.1986
4924,1,9,"[3, 4, 5, 12, 13, 14, 21, 22, 23]",1,8880,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 11, 15, 13, 13, 14]",21.5557
4924,2,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,5040,25344,4,"[6, 6, 8, 7, 6, 3, 5, 4, 4, 4, 4, 3, 2, 1, 5, 3, 1]",1.1197
4924,3,3,"[0, 1, 2]",4,1976,0,8,"[3, 8, 9, 1, 5, 8, 6, 5, 10, 10, 7, 8, 11, 10, 7, 11, 11]",8.3767
4925,1,9,"[0, 1, 2, 6, 7, 8, 12, 13, 14]",1,8552,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 11, 15, 13, 13, 14]",21.3859
4925,2,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",8,8064,39296,5,"[7, 7, 8, 8, 7, 5, 6, 5, 5, 5, 5, 4, 4, 1, 4, 3, 4]",3.0592
4925,3,0,0,0,0,0,7,"[2, 8, 9, 3, 4, 8, 6, 5, 10, 10, 6, 8, 11, 10, 7, 11, 11]",7.8966
4926,1,18,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35]",1,16880,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 15, 13, 13, 14, 10, 15, 12, 13, 14]",21.3349
4926,2,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",8,17472,30064,6,"[8, 8, 8, 8, 7, 6, 7, 6, 6, 6, 5, 5, 6, 2, 2, 3, 5]",4.2187
4926,3,0,0,0,0,0,7,"[1, 8, 9, 4, 1, 8, 6, 4, 9, 10, 6, 8, 11, 10, 7, 10, 11]",7.0962
4927,1,15,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38]",1,13928,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 14, 12, 13, 14, 10, 15, 12, 13, 14]",21.172
4927,2,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,11424,28904,6,"[8, 8, 8, 7, 7, 7, 7, 6, 6, 6, 5, 5, 6, 5, 1, 3, 5]",4.3839
4927,3,12,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35]",4,6592,0,7,"[1, 8, 9, 4, 2, 7, 6, 4, 9, 10, 5, 7, 10, 10, 6, 10, 11]",7.0348
4928,1,9,"[3, 4, 5, 12, 13, 14, 21, 22, 23]",1,8240,0,14,"[14, 15, 14, 15, 12, 15, 15, 12, 14, 12, 13, 14, 10, 15, 12, 13, 14]",20.9917
4928,2,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,10080,22696,6,"[8, 8, 7, 6, 6, 6, 7, 6, 5, 6, 5, 4, 6, 6, 1, 4, 6]",3.9678
4928,3,15,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38]",4,8128,0,7,"[2, 8, 9, 5, 2, 7, 6, 4, 9, 9, 5, 7, 10, 10, 6, 10, 11]",6.7978
4929,1,12,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35]",1,11096,0,14,"[14, 15, 14, 15, 12, 15, 14, 12, 14, 12, 13, 14, 9, 15, 12, 13, 14]",20.9304
4929,2,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",8,6048,31472,5,"[7, 8, 6, 4, 4, 6, 6, 6, 4, 5, 4, 2, 6, 6, 3, 4, 6]",3.1877
4929,3,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",4,11424,3352,7,"[2, 8, 9, 5, 1, 7, 6, 4, 9, 9, 4, 6, 10, 10, 6, 10, 11]",6.524
4930,1,9,"[0, 1, 2, 9, 10, 11, 18, 19, 20]",1,7160,0,13,"[14, 15, 14, 15, 12, 15, 14, 12, 14, 12, 13, 14, 9, 15, 12, 13, 14]",20.6455
4930,2,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,5712,25760,4,"[6, 7, 5, 1, 1, 4, 6, 5, 3, 4, 4, 1, 6, 6, 5, 4, 6]",1.2705
4930,3,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",4,9944,0,7,"[2, 8, 9, 6, 2, 6, 6, 4, 8, 8, 3, 6, 9, 9, 6, 9, 11]",6.1753
4931,1,0,0,0,0,0,13,"[14, 14, 14, 15, 12, 15, 14, 12, 14, 12, 12, 13, 9, 15, 12, 13, 13]",20.4031
4931,2,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",8,8736,25512,4,"[5, 5, 5, 3, 2, 4, 5, 4, 3, 2, 5, 3, 5, 6, 6, 4, 5]",0.9191
4931,3,18,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35]",8,10816,0,6,"[2, 8, 9, 6, 2, 6, 7, 5, 8, 8, 1, 5, 9, 9, 6, 9, 11]",5.7255
4932,1,12,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29]",1,11472,0,13,"[14, 14, 14, 15, 12, 15, 14, 12, 14, 11, 12, 13, 8, 15, 12, 13, 13]",20.1347
4932,2,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,5712,29704,4,"[5, 1, 5, 6, 6, 4, 4, 4, 5, 2, 6, 3, 4, 6, 7, 4, 4]",1.4907
4932,3,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,10080,2072,6,"[2, 8, 9, 6, 3, 6, 7, 5, 7, 8, 1, 4, 8, 9, 6, 9, 11]",5.5863
4933,1,9,"[3, 4, 5, 12, 13, 14, 21, 22, 23]",1,8936,0,13,"[14, 14, 14, 15, 11, 15, 14, 12, 14, 11, 12, 13, 8, 15, 12, 13, 13]",19.8837
4933,2,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,5040,24664,5,"[6, 2, 6, 8, 7, 5, 3, 5, 6, 4, 7, 4, 2, 6, 7, 4, 2]",2.818
4933,3,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",8,12096,5160,6,"[2, 8, 9, 7, 4, 5, 7, 5, 7, 7, 2, 4, 7, 9, 6, 9, 11]",5.4892
4934,1,3,"[6, 7, 8]",1,2192,0,13,"[14, 14, 14, 15, 11, 15, 13, 12, 14, 11, 12, 13, 8, 15, 12, 12, 13]",19.6302
4934,2,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",8,12096,26040,6,"[7, 6, 7, 8, 8, 7, 4, 6, 7, 6, 7, 5, 3, 6, 7, 4, 1]",4.4018
4934,3,9,"[3, 4, 5, 12, 13, 14, 21, 22, 23]",8,5160,0,6,"[2, 8, 9, 7, 5, 5, 8, 6, 6, 6, 2, 3, 6, 8, 7, 9, 11]",5.3648
4935,1,9,"[0, 1, 2, 6, 7, 8, 12, 13, 14]",1,8848,0,13,"[14, 14, 14, 15, 11, 15, 13, 12, 14, 11, 12, 13, 8, 15, 12, 12, 12]",19.3922
4935,2,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",4,16128,9912,7,"[8, 7, 7, 9, 9, 8, 6, 7, 8, 7, 8, 5, 5, 6, 7, 4, 1]",6.0672
4935,3,0,0,0,0,0,6,"[2, 8, 8, 7, 6, 4, 8, 6, 5, 6, 3, 3, 5, 8, 7, 9, 11]",5.1733
4936,1,3,"[6, 7, 8]",1,1776,0,13,"[13, 14, 14, 15, 11, 15, 13, 12, 13, 10, 12, 13, 9, 15, 12, 12, 12]",19.1526
4936,2,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",4,12096,6424,7,"[8, 8, 8, 9, 9, 8, 6, 7, 8, 7, 8, 6, 5, 6, 7, 4, 2]",6.9113
4936,3,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,11424,10040,6,"[2, 8, 8, 7, 7, 4, 8, 6, 4, 5, 3, 4, 5, 8, 8, 9, 11]",5.0906
4937,1,0,0,0,0,0,13,"[13, 14, 14, 15, 11, 15, 13, 12, 13, 10, 12, 13, 9, 14, 12, 12, 12]",18.9371
4937,2,12,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20]",4,6424,0,7,"[8, 9, 8, 9, 9, 8, 7, 7, 7, 7, 8, 5, 6, 6, 6, 3, 3]",6.7243
4937,3,15,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29]",8,10040,0,6,"[2, 8, 8, 7, 7, 4, 8, 7, 2, 4, 3, 4, 5, 8, 8, 9, 11]",5.0184
4938,1,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",2,15120,1728,12,"[13, 14, 14, 15, 11, 15, 12, 12, 13, 10, 12, 13, 9, 14, 11, 12, 11]",18.6622
4938,2,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",4,12096,272,7,"[8, 9, 7, 8, 9, 8, 7, 7, 7, 7, 7, 5, 6, 6, 5, 2, 4]",5.9237
4938,3,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,11424,6120,6,"[2, 8, 8, 7, 7, 4, 9, 7, 1, 3, 3, 5, 6, 8, 9, 9, 11]",5.0648
4939,1,3,"[0, 1, 2]",2,1728,0,12,"[13, 13, 14, 15, 11, 15, 12, 12, 13, 10, 12, 12, 9, 14, 11, 11, 11]",18.3854
4939,2,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",8,11424,3304,6,"[7, 8, 7, 7, 8, 8, 6, 7, 6, 6, 7, 4, 5, 6, 3, 1, 3]",4.3303
4939,3,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,10080,16336,6,"[2, 7, 8, 7, 8, 4, 9, 7, 1, 2, 3, 6, 6, 8, 9, 9, 11]",5.2825
4940,1,6,"[3, 4, 5, 12, 13, 14]",2,4200,0,12,"[13, 13, 14, 15, 11, 15, 12, 12, 12, 10, 11, 12, 10, 14, 11, 11, 10]",18.183
4940,2,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,5040,4832,5,"[5, 8, 6, 5, 6, 7, 6, 6, 6, 5, 7, 3, 4, 6, 4, 1, 3]",2.8956
4940,3,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",8,12096,4240,6,"[3, 7, 7, 7, 8, 4, 9, 7, 1, 2, 3, 7, 7, 8, 9, 9, 11]",5.7704
4941,1,0,0,0,0,0,12,"[13, 13, 14, 15, 10, 15, 11, 12, 12, 10, 11, 12, 10, 14, 11, 11, 10]",17.8689
4941,2,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",8,8736,640,4,"[2, 6, 6, 4, 5, 5, 5, 6, 6, 4, 6, 4, 2, 6, 5, 1, 1]",1.5026
4941,3,15,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29]",4,8696,0,7,"[3, 7, 7, 7, 8, 4, 9, 7, 2, 3, 3, 7, 7, 8, 10, 10, 11]",6.1247
4942,1,6,"[3, 4, 5, 12, 13, 14]",2,3712,0,12,"[13, 13, 14, 15, 10, 15, 11, 12, 12, 10, 11, 12, 10, 14, 11, 11, 9]",17.4966
4942,2,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",8,5040,5848,5,"[1, 5, 7, 5, 5, 5, 5, 6, 7, 4, 7, 5, 3, 6, 6, 3, 1]",1.9889
4942,3,18,"[0, 1, 2, 9, 10, 11, 18, 19, 20, 27, 28, 29, 36, 37, 38, 45, 46, 47]",4,12096,27936,7,"[3, 6, 7, 7, 8, 5, 9, 7, 2, 4, 4, 8, 8, 8, 10, 10, 11]",6.5577
4943,1,0,0,0,0,0,12,"[13, 13, 14, 14, 10, 15, 11, 12, 11, 10, 11, 12, 10, 14, 11, 10, 8]",17.1851
4943,2,26,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44, 48, 49]",8,16800,0,6,"[4, 4, 7, 7, 6, 6, 6, 6, 8, 5, 7, 5, 4, 6, 7, 4, 1]",3.7958
4943,3,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",4,16128,20832,7,"[4, 6, 6, 7, 8, 5, 9, 7, 3, 5, 4, 8, 8, 8, 10, 10, 11]",6.7878
4944,1,0,0,0,0,0,12,"[13, 13, 14, 14, 10, 15, 11, 12, 11, 10, 11, 12, 11, 13, 11, 10, 7]",16.8275
4944,2,0,0,0,0,0,6,"[6, 5, 8, 8, 8, 7, 6, 7, 8, 6, 7, 6, 5, 6, 7, 5, 3]",5.6638
4944,3,48,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",4,31208,0,7,"[4, 5, 5, 7, 8, 4, 9, 7, 4, 5, 4, 8, 9, 8, 10, 10, 11]",6.9523
4945,1,0,0,0,0,0,11,"[12, 13, 14, 14, 10, 14, 10, 11, 10, 11, 10, 12, 11, 13, 11, 10, 7]",16.4996
4945,2,24,"[3, 4, 5, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29, 33, 34, 35, 39, 40, 41, 45, 46, 47]",4,16128,10160,7,"[7, 6, 8, 8, 8, 8, 6, 7, 9, 6, 7, 6, 6, 7, 7, 5, 4]",6.5581
4945,3,24,"[0, 1, 2, 6, 7, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31, 32, 36, 37, 38, 42, 43, 44]",4,14720,0,7,"[4, 4, 5, 7, 8, 4, 9, 7, 5, 6, 4, 9, 9, 8, 10, 10, 11]",7.0528
4946,1,17,"[3, 4, 5, 12, 13, 14, 21, 22, 23, 30, 31, 32, 39, 40, 41, 48, 49]",2,17136,3752,11,"[12, 13, 14, 14, 10, 14, 10, 11, 10, 11, 10, 12, 11, 13, 11, 10, 6]",16.214
4946,2,15,"[6, 7, 8, 15, 16, 17, 24, 25, 26, 33, 34, 35, 42, 43, 44]",4,10080,80,7,"[7, 6, 8, 8, 8, 8, 6, 6, 8, 7, 7, 6, 6, 6, 7, 5, 5]",6.6509
